compound_id,endpoint,observed,calibrated_prediction,fold,scaffold_id
OCNT-2395279,CYP3A4,6.149932165,4.165330260879116,1,MURCKO::O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395280,CYP3A4,4.013291673,4.023438920364164,1,MURCKO::O=C(c1cc2ncccc2o1)N1CCCCC1c1ncc[nH]1
OCNT-2395281,CYP3A4,3.924812805,3.698105895227223,2,MURCKO::O=C(c1ccc(=O)[nH]n1)N(Cc1ccccc1)C1CCOC1
OCNT-2395282,CYP3A4,4.024870125,4.729844712879901,3,MURCKO::O=C(NCc1cc2n(n1)CCCC2)NC1CCCCC1
OCNT-2395283,CYP3A4,4.985183427,4.214542510593872,1,MURCKO::O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395284,CYP3A4,3.586721283,4.079585308554094,3,MURCKO::O=C1CCCN1CCCNS(=O)(=O)c1ccccc1
OCNT-2395285,CYP3A4,5.731906275,4.437257322346307,1,MURCKO::O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
OCNT-2395286,CYP3A4,4.384895125,4.083932609594034,4,MURCKO::O=C(CCc1nc(C2CCCC2)no1)N1CCc2ccccc2C1
OCNT-2395287,CYP3A4,5.967122062,4.046651883634613,3,MURCKO::O=C(c1ccn[nH]1)N1CCN(C2CC2)c2ccccc21
OCNT-2395288,CYP3A4,4.919013703,4.019346791207322,2,MURCKO::O=C(NCCCc1ccccc1)c1ccncc1
OCNT-2395289,CYP3A4,2.655530887,3.8901628698098056,1,MURCKO::O=C(c1cccnc1)N1CCn2cccc2C1c1ccccc1
OCNT-2395290,CYP3A4,3.48504155,3.937969697208728,4,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCNCC1
OCNT-2395291,CYP3A4,5.172392398,4.700985527993642,4,MURCKO::O=C(c1ccncc1)N1CCn2cccc2C1c1ccccc1
OCNT-2395292,CYP3A4,3.18673339,3.9092180235285006,0,MURCKO::O=C(NC1CC1)C1Cc2ccccc2CN1Cc1cnc[nH]1
OCNT-2395293,CYP3A4,4.647910397,4.3073276065995865,4,MURCKO::O=C(NCc1cccnc1)c1ccn2ncnc2n1
OCNT-2395294,CYP3A4,4.312064333,4.58659060465593,3,MURCKO::O=C(Nc1nnc(C2CCOCC2)s1)NC1(c2ccccc2)CCC1
OCNT-2395295,CYP3A4,3.778568425,4.120214618376453,3,MURCKO::c1ccn2cc(Cn3cc(-c4cc[nH]n4)nn3)nc2c1
OCNT-2395296,CYP3A4,4.437332085,4.415022286285872,3,MURCKO::O=C(NC1CC1)C1Cc2ccccc2CN1Cc1ccn[nH]1
OCNT-2395297,CYP3A4,4.036993605,3.81453981337954,0,MURCKO::c1ccc(N2CCCC2)cc1
OCNT-2395298,CYP3A4,3.409232298,4.310425869660088,1,MURCKO::O=C(NCc1ccccn1)c1ccc(S(=O)(=O)NC2CC2)cc1
OCNT-2395299,CYP3A4,4.329128038,4.2657435444764875,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395300,CYP3A4,5.158784883,4.0817146769493196,1,MURCKO::O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395301,CYP3A4,2.457888615,4.794313177899785,1,MURCKO::c1cnc(N2CCNCC2)nc1
OCNT-2395302,CYP3A4,4.744152048,3.883086604289122,3,MURCKO::c1ccc2[nH]c(CNCc3cn[nH]c3)nc2c1
OCNT-2395303,CYP3A4,5.809834187,4.553957237897427,0,MURCKO::O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)Cc2cccc3ccccc23)CC1
OCNT-2395304,CYP3A4,4.167815617,4.034318334060741,1,MURCKO::O=C(c1ccccn1)N1CCNc2ccccc21
OCNT-2395305,CYP3A4,4.832499002,4.103233950169923,3,MURCKO::c1ccc(-n2cnc3ccccc32)nc1
OCNT-2395306,CYP3A4,4.758699123,4.549346771794458,4,MURCKO::O=C(c1ccccc1)N1CCCc2ccccc21
OCNT-2395307,CYP3A4,5.10581791,3.887991305892763,4,MURCKO::O=S(=O)(NCCc1cccc2ccccc12)c1cccs1
OCNT-2395308,CYP3A4,4.751167857,4.149003399895946,1,MURCKO::O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1
OCNT-2395309,CYP3A4,1.964653253,4.249137807678858,1,MURCKO::O=S(=O)(Nc1nccnc1C1CC1)c1cnn(C2CCC2)c1
OCNT-2395310,CYP3A4,4.877370508,3.354096318438476,0,MURCKO::O=S(=O)(Nc1ccccc1)c1cccs1
OCNT-2395311,CYP3A4,5.319436237,4.154893000716322,4,MURCKO::O=S(=O)(NCCc1cccc2ccccc12)c1cccs1
OCNT-2395312,CYP3A4,5.344907917,4.236251252797999,1,MURCKO::O=S(=O)(c1ccccc1)N1CCOC(c2ccccc2)C1
OCNT-2395313,CYP3A4,4.089022693,3.88048963264144,3,MURCKO::O=C(Nc1cccc2c1OCCC2)c1ccccc1
OCNT-2395314,CYP3A4,4.569166005,3.6593325683908415,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395315,CYP3A4,4.59437675,3.7033147354451743,3,MURCKO::O=C(Nc1ccn(Cc2ccccc2)n1)c1cn[nH]c1
OCNT-2395316,CYP3A4,4.931118263,4.499630684841773,1,MURCKO::C1=CCC2(CC1)CCCN(c1ccccc1)C2
OCNT-2395317,CYP3A4,5.132729885,3.8308785324439163,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395318,CYP3A4,3.094681512,4.400491409503189,0,MURCKO::C1CN(Cc2nc(C3CC3)no2)CCN1
OCNT-2395319,CYP3A4,5.885073883,3.9369150254139833,3,MURCKO::O=C(Nc1ccn(Cc2ccccc2)n1)c1cn[nH]c1
OCNT-2395320,CYP3A4,3.644961728,4.2172273219515635,3,MURCKO::O=C(Nc1ccccn1)N1CCCc2ccccc2CC1
OCNT-2395321,CYP3A4,5.312398685,4.463610677162947,2,MURCKO::O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395322,CYP3A4,4.246439953,4.4505650696607155,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395323,CYP3A4,5.134304378,4.084705511634988,3,MURCKO::O=c1c(S(=O)(=O)Nc2ccccc2)cnc2sccn12
OCNT-2395324,CYP3A4,4.134886143,4.655310761616862,4,MURCKO::O=S(=O)(Cc1ccccc1)c1nnc[nH]1
OCNT-2395325,CYP3A4,4.8886919,3.3986986125646315,2,MURCKO::O=S(=O)(Nc1cccnc1)c1cccs1
OCNT-2395326,CYP3A4,3.77235125,4.470910429967437,2,MURCKO::O=C(Nc1c[nH]nn1)NC1(c2ccccc2)CCC1
OCNT-2395327,CYP3A4,5.519664872,4.524291899673022,4,MURCKO::O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395328,CYP3A4,5.526844937,4.2331328539602335,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395329,CYP3A4,3.768727975,4.413641245080033,1,MURCKO::O=C(c1ccoc1)N1CCCCC1c1ncc[nH]1
OCNT-2395330,CYP3A4,5.291706657,3.4500882261107804,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395331,CYP3A4,3.224351552,4.1895254846101615,3,MURCKO::O=C(Nc1cccc2c1OCCC2)c1ccccc1
OCNT-2395332,CYP3A4,3.57392645,4.179443121134965,2,MURCKO::O=S(=O)(Nc1ccccn1)c1ccccc1
OCNT-2395333,CYP3A4,4.519548128,4.345858077966167,4,MURCKO::O=C(NC1CCC1)NC1CCN(c2ccccc2)C1
OCNT-2395334,CYP3A4,4.996639828,3.8337468525973404,3,MURCKO::O=C(c1cc(-c2ccccc2)nc2oncc12)N1CCC1
OCNT-2395335,CYP3A4,4.4082593,4.303809956585437,4,MURCKO::O=C(NC1CC1)C1Cc2ccccc2CN1Cc1ccccc1
OCNT-2395336,CYP3A4,3.77049007,3.837281014890973,1,MURCKO::c1ccc(N2CCNCC2)cc1
OCNT-2395337,CYP3A4,4.166390942,3.854017489965744,0,MURCKO::c1ccc(N2CCCC2)cc1
OCNT-2395338,CYP3A4,3.19121677,3.8447909702617187,1,MURCKO::O=C(CCCN1C(=O)CNC1=O)Nc1ccn(Cc2ccccc2)n1
OCNT-2395339,CYP3A4,5.568434758,4.5388860175015475,2,MURCKO::O=S(=O)(Cc1ccccc1)Cc1ccon1
OCNT-2395340,CYP3A4,5.030308093,4.56202262438917,1,MURCKO::O=C(Cc1ccncc1)N1CCOC(c2ccccc2)C1
OCNT-2395341,CYP3A4,2.015861195,3.421930399411655,3,MURCKO::O=S(=O)(NC1CCNCC1)c1ccccc1
OCNT-2395342,CYP3A4,5.341886632,4.601622441959704,4,MURCKO::O=S(=O)(NCc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395343,CYP3A4,2.245221262,3.6248420453804857,0,MURCKO::O=C(CCc1ccccc1)N1CCN(c2ncccn2)CC1
OCNT-2395344,CYP3A4,3.64090752,3.8964329679383347,2,MURCKO::c1ccc(CN2CCN(Cc3nc(C4CC4)no3)CC2)cc1
OCNT-2395345,CYP3A4,4.572286692,4.3884697124445395,3,MURCKO::O=C(c1ccccc1)N1CCCCCc2ccccc21
OCNT-2395346,CYP3A4,5.57847756,4.16942861720055,2,MURCKO::O=C(NCCCc1ccccc1)c1ccnc(NC(=O)C2CC2)c1
OCNT-2395347,CYP3A4,3.935867842,3.85624326745679,1,MURCKO::O=C(CCc1ncno1)N1CCCc2ccccc21
OCNT-2395348,CYP3A4,4.691003128,4.450158917849517,3,MURCKO::O=S(=O)(c1ccccc1)N1CCC=C(c2cn[nH]c2)C1
OCNT-2395349,CYP3A4,5.07026549,4.683870427934068,4,MURCKO::c1ccc(NCC2CCC2)cc1
OCNT-2395350,CYP3A4,4.39927141,4.405016920975573,4,MURCKO::O=C(c1ccc2nn[nH]c2c1)N1CCCc2ccccc2CC1
OCNT-2395351,CYP3A4,4.622410685,3.948658299726334,3,MURCKO::O=C(c1ccccc1)N1CCCCCc2ccccc21
OCNT-2395352,CYP3A4,4.059691825,4.4035390624531825,1,MURCKO::O=S(=O)(Nc1cn[nH]c1)c1ccccc1
OCNT-2395353,CYP3A4,4.885709995,4.465948226764253,3,MURCKO::O=S(=O)(c1ccccc1)N1CCC=C(c2cn[nH]c2)C1
OCNT-2395354,CYP3A4,3.81568132,4.672873952157581,4,MURCKO::O=S(=O)(N1CCOCC1)N1CCOC(c2ccccc2)C1
OCNT-2395355,CYP3A4,4.463125545,4.338789904173163,3,MURCKO::O=C(c1ccc2c(c1)OCCO2)N1CCCc2ccccc21
OCNT-2395356,CYP3A4,4.176819488,4.515893942263312,0,MURCKO::O=C(NCc1nc(C2CC2)no1)N1CCC1c1ccccc1
OCNT-2395357,CYP3A4,3.816929705,4.296748595047209,3,MURCKO::O=C(c1cnc(-c2ccco2)s1)N1CCN(CC2CCOC2)CC1
OCNT-2395358,CYP3A4,3.84075828,4.487884244514898,0,MURCKO::c1ccn2cc(Cn3cc(-c4ncc[nH]4)nn3)nc2c1
OCNT-2395359,CYP3A4,2.349003532,3.6296519278715125,0,MURCKO::O=C(c1nc[nH]n1)N1CCCc2ccccc21
OCNT-2395360,CYP3A4,4.618701045,4.160314013234891,2,MURCKO::O=C(c1ccccc1)N1CCn2cccc2C1c1ccccc1
OCNT-2395361,CYP3A4,3.526464638,3.4974433746489293,4,MURCKO::c1cc(N2CCCN(c3ncns3)CC2)ncn1
OCNT-2395362,CYP3A4,4.883148688,3.86352870590965,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395363,CYP3A4,4.867541923,3.602529718293714,2,MURCKO::O=S(=O)(NCCN1CCOCC1)c1cccc2ccccc12
OCNT-2395364,CYP3A4,5.529586317,3.8300223449846484,2,MURCKO::O=C(c1cccnc1)N1CCN(C2CC2)c2ccccc21
OCNT-2395365,CYP3A4,2.845771448,3.5929889494779244,0,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCOC2CCCC21
OCNT-2395366,CYP3A4,5.606378302,4.784084323416537,2,MURCKO::O=S(=O)(Cc1ccccc1)Cc1ccon1
OCNT-2395367,CYP3A4,5.104955732,4.006223845404347,4,MURCKO::O=C(Nc1ccccc1)c1cnoc1
OCNT-2395368,CYP3A4,5.58575969,3.906626280706139,3,MURCKO::O=S(=O)(Nc1[nH]nc2c1CCC2)c1ccccc1
OCNT-2395369,CYP3A4,4.434343132,3.6109033438354827,3,MURCKO::O=C(c1ccco1)N1CCCCCc2ccccc21
OCNT-2395370,CYP3A4,2.358005528,3.769629632369957,0,MURCKO::O=C(NCC1CCCCN1)Nc1ccccc1
OCNT-2395371,CYP3A4,4.458540315,4.396070180219505,3,MURCKO::O=C(CC1CCCO1)Nc1cccc(-n2nnnc2C2CC2)c1
OCNT-2395372,CYP3A4,5.978168057,5.1666233663856,0,MURCKO::O=C(NC1CC1)C1Cc2ccccc2CN1Cc1c[nH]cn1
OCNT-2395373,CYP3A4,2.731910693,3.8479134630736542,1,MURCKO::O=C(NCc1nc2ccccc2[nH]1)C1CC=CC1
OCNT-2395374,CYP3A4,3.50383709,3.599169624728917,0,MURCKO::O=C(NCCn1cccn1)c1ccn2ncnc2n1
OCNT-2395375,CYP3A4,4.144938892,3.877691956000566,3,MURCKO::O=C(c1cnc(-c2ccco2)s1)N1CCC(n2ccnn2)CC1
OCNT-2395376,CYP3A4,5.24223199,4.441270980908208,4,MURCKO::O=C(c1[nH]nc2ccccc12)N1CCCc2ccccc21
OCNT-2395377,CYP3A4,5.406038363,4.610369990868509,2,MURCKO::O=C(Nc1cccc(-n2nnnc2C2CC2)c1)NC1CCC12CCCC2
OCNT-2395378,CYP3A4,2.733737248,3.88342249967551,3,MURCKO::O=C(NCc1cnccn1)c1ccn2ncnc2n1
OCNT-2395379,CYP3A4,4.834891833,3.711216047724836,1,MURCKO::O=C(c1ccco1)N1CCc2ccccc21
OCNT-2395380,CYP3A4,3.91647593,3.97102916471241,3,MURCKO::O=C(Nc1cccc(-n2nnnc2C2CC2)c1)C1CCCC1
OCNT-2395381,CYP3A4,4.44842136,4.087936214790651,2,MURCKO::O=C(Nc1cccc2c1CCN2)NC1(c2ccccc2)CCC1
OCNT-2395382,CYP3A4,4.532337828,3.916795663082165,0,MURCKO::O=S(=O)(Nc1cccc2nccnc12)c1sccc1C1CC1
OCNT-2395383,CYP3A4,5.233174372,4.617292371982359,3,MURCKO::O=C(NCc1ccncc1)c1ccc(S(=O)(=O)NC2CC2)cc1
OCNT-2395384,CYP3A4,5.648142737,4.350234153206362,3,MURCKO::O=S(=O)(NCCc1cccc2ccccc12)c1ccccc1
OCNT-2395385,CYP3A4,3.779270617,4.2163518949970795,2,MURCKO::O=C(c1ccnc(N2CCCCC2)c1)N1CCC2(CCNC2=O)CC1
OCNT-2395386,CYP3A4,4.32048986,3.8871944572521144,1,MURCKO::O=S(=O)(Nc1cccc2c1C1CCC2N1)c1sccc1C1CC1
OCNT-2395387,CYP3A4,4.640744168,4.516919367307564,4,MURCKO::O=C(NCc1ccccc1)N1CCC1c1ccccc1
OCNT-2395388,CYP3A4,4.450572252,4.404905011342251,2,MURCKO::c1nnc(SCc2cc3n(n2)CCCC3)[nH]1
OCNT-2395389,CYP3A4,5.41571126,4.260449516991007,4,MURCKO::O=C(c1noc2c1CCCC2)N1CCc2[nH]cnc2C1c1ccccc1
OCNT-2395390,CYP3A4,5.05016215,3.6321631702358146,3,MURCKO::c1ccc(-c2cn(Cc3noc(C4CCCCC4)n3)nn2)cc1
OCNT-2395391,CYP3A4,4.789582925,4.570312451685065,1,MURCKO::O=C(Nc1ccncc1)c1ccccc1
OCNT-2395392,CYP3A4,4.538755025,4.467593009710086,0,MURCKO::c1c(CSc2nncn2C2CC2)nn2c1CCCC2
OCNT-2395393,CYP3A4,3.805039413,4.049420047261092,4,MURCKO::c1cnc(N2CCN(Cc3nc(C4CC4)no3)CC2)cn1
OCNT-2395394,CYP3A4,4.260669062,4.340189127851998,4,MURCKO::O=C(Nc1cccnc1)NC1(c2ccccc2)CCC1
OCNT-2395395,CYP3A4,5.033908597,4.6558432399271465,0,MURCKO::O=C(Nc1ccncc1)c1ccc(CNC(=O)C2CCOCC2)cc1
OCNT-2395396,CYP3A4,2.139796898,3.8037421510385476,1,MURCKO::O=S(=O)(Nc1cn[nH]c1)c1cnn(C2CCC2)c1
OCNT-2395397,CYP3A4,4.588731053,3.988452073868351,4,MURCKO::O=S(=O)(c1ccccc1)N1CC2C3C=CC(O3)C2C1
OCNT-2395398,CYP3A4,3.936778295,4.628388173982348,0,MURCKO::O=C(c1cnc2ccnn2c1)N1CCCc2ccccc2CC1
OCNT-2395399,CYP3A4,2.757958195,4.025040775110227,3,MURCKO::O=C(NCC1CCOC1)c1cnc(-c2ccco2)s1
OCNT-2395400,CYP3A4,3.39431766,3.4421092307650767,4,MURCKO::O=C1CCCCCN1CCCNS(=O)(=O)c1cccs1
OCNT-2395401,CYP3A4,3.515679212,4.222214560393766,3,MURCKO::O=C(Nc1cc2n(n1)CCCC2)c1ccco1
OCNT-2395402,CYP3A4,4.003423502,4.417323106538843,4,MURCKO::O=C(c1cnccn1)N1CCCc2ccccc2CC1
OCNT-2395403,CYP3A4,4.747038658,4.331600339493261,1,MURCKO::O=S(=O)(c1ccccc1)N1CCOC(c2ccccc2)C1
OCNT-2395404,CYP3A4,2.39752221,4.170512820045569,4,MURCKO::O=S(=O)(NC1CC1)c1ccccc1
OCNT-2395405,CYP3A4,5.797570588,4.519661162058199,2,MURCKO::O=C(Cn1cccn1)NCc1ccc(C(=O)Nc2ccncc2)cc1
OCNT-2395406,CYP3A4,4.818110925,4.087898985490016,3,MURCKO::c1ccc(-n2cnc3ccccc32)nc1
OCNT-2395407,CYP3A4,3.985942915,3.9554203895327684,0,MURCKO::c1ccc(N2CCCC2)cc1
OCNT-2395408,CYP3A4,5.853626023,4.754417998904984,2,MURCKO::O=C(NCCc1cccnc1)Nc1nccs1
OCNT-2395409,CYP3A4,5.232010117,4.063451047348578,2,MURCKO::O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395410,CYP3A4,3.416517965,3.6587224579025723,0,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCCC12CCC2
OCNT-2395411,CYP3A4,4.170636845,4.096763637100447,1,MURCKO::O=C(c1ccco1)N1CCCCc2ccccc21
OCNT-2395412,CYP3A4,2.06605357,3.576623667338854,1,MURCKO::O=C(CNS(=O)(=O)c1ccccc1)N1CCC1
OCNT-2395413,CYP3A4,4.26554637,4.1645980811063,2,MURCKO::C1CCNCC1
OCNT-2395414,CYP3A4,4.881132185,3.5641331937439475,0,MURCKO::O=C(c1cc(-c2ccco2)[nH]n1)N1CCc2ccccc21
OCNT-2395415,CYP3A4,4.963924383,4.966289427548431,0,MURCKO::O=C(NCc1cccnc1)c1ccccc1
OCNT-2395416,CYP3A4,4.424372147,4.47177811739347,4,MURCKO::O=C(Nc1cccnc1)N1CCN(c2ncccn2)CC1
OCNT-2395417,CYP3A4,4.885116788,4.577484616555872,0,MURCKO::O=C(NCC1CCNCC1)C1CCC1
OCNT-2395418,CYP3A4,4.5722972,3.9617938318675407,3,MURCKO::O=C(NCc1ccc[nH]c1=O)N1CCC1c1ccccc1
OCNT-2395419,CYP3A4,4.924192827,4.197981977595147,4,MURCKO::O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2ccc[nH]2)CC1
OCNT-2395420,CYP3A4,2.697861178,3.3570527484336656,1,MURCKO::O=C(NC1CC1)C1Cc2ccccc2CN1
OCNT-2395421,CYP3A4,5.55095215,3.708949839528168,0,MURCKO::O=C(NCCCc1ccccc1)Nc1ccccc1
OCNT-2395422,CYP3A4,1.942231613,4.2675126065093725,1,MURCKO::O=C(NC1(c2nnn[nH]2)CC1)c1cnn(-c2ccccc2)c1
OCNT-2395423,CYP3A4,5.136154207,4.576325058880809,0,MURCKO::O=C(NCc1ccccc1)NCC1(c2ccccc2)CCC1
OCNT-2395424,CYP3A4,6.376078055,4.864253769472862,3,MURCKO::O=C(CCc1cccnc1)N1CCCc2ccccc21
OCNT-2395425,CYP3A4,5.120864273,4.427485258334221,4,MURCKO::c1ccc(NCC2CCC2)cc1
OCNT-2395426,CYP3A4,2.072467178,3.2595050934604735,3,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCCCC1
OCNT-2395427,CYP3A4,6.57682035,4.638291448487524,0,MURCKO::O=C(NCc1ccncc1)c1cccc(NS(=O)(=O)c2ccccc2)c1
OCNT-2395428,CYP3A4,4.88115619,4.590004041119215,3,MURCKO::c1ccn2cc(Cn3cc(-c4nccs4)nn3)nc2c1
OCNT-2395429,CYP3A4,4.540503295,3.935418060351456,3,MURCKO::O=C(c1cc(-c2ccccc2)nc2oncc12)N1CCCCC1
OCNT-2395430,CYP3A4,5.11900036,4.694510229932069,2,MURCKO::O=C(c1ccc(COc2ccccc2)o1)N1CCCc2ccccc21
OCNT-2395431,CYP3A4,3.45467804,3.483274489515509,0,MURCKO::O=C(Cn1cnccc1=O)N1CCOC(c2ccccc2)C1
OCNT-2395432,CYP3A4,2.1809837,3.5621102918481986,2,MURCKO::O=C(c1ccn[nH]1)N1CCNc2ccccc21
OCNT-2395433,CYP3A4,4.966451915,4.016808211085065,0,MURCKO::O=C(CC1CCCCC1)NC1CCN(c2ccccc2)C1
OCNT-2395434,CYP3A4,2.61790481,4.104899298399351,3,MURCKO::O=C(c1ccc(N2CCCC2c2nnc[nH]2)nc1)N1CCCCC1
OCNT-2395435,CYP3A4,2.180110838,3.7681412869828788,3,MURCKO::O=C(Nc1cc2n(n1)CCCC2)c1cccc(=O)[nH]1
OCNT-2395436,CYP3A4,5.963552567,4.460331687973754,4,MURCKO::c1cc(NCC2CCC2)ccn1
OCNT-2395437,CYP3A4,4.68024692,3.5992696540416094,0,MURCKO::c1ccc(CC2CCCN2c2ccncn2)cc1
OCNT-2395438,CYP3A4,3.095404022,4.097179801144335,3,MURCKO::c1cn(Cc2cocn2)nn1
OCNT-2395439,CYP3A4,2.330581078,3.4785290139478495,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395440,CYP3A4,4.95328548,4.445405617046396,4,MURCKO::c1ccc(NCC2CCC2)cc1
OCNT-2395441,CYP3A4,5.138354168,4.941950805492128,2,MURCKO::O=C(NCc1cc2n(n1)CCCC2)C1(Sc2ccccc2)CC1
OCNT-2395442,CYP3A4,2.174431442,3.3031810257295064,0,MURCKO::O=C(Cn1cnnn1)N1CCOC(c2ccccc2)C1
OCNT-2395443,CYP3A4,5.359680305,4.202516634996089,0,MURCKO::O=C(NCc1cccnc1)c1ccccc1
OCNT-2395444,CYP3A4,5.384433152,4.765782812411699,0,MURCKO::O=C(NCc1cccnc1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
OCNT-2395445,CYP3A4,3.53333597,4.026623604496235,2,MURCKO::O=C(c1cn[nH]n1)N1CCCCC1c1ncc[nH]1
OCNT-2395446,CYP3A4,3.509074313,4.772151531594094,0,MURCKO::O=S(=O)(NC1CCCC1)c1ccccc1
OCNT-2395447,CYP3A4,5.66007574,4.463276851238041,1,MURCKO::O=C(c1cc2ccccc2[nH]1)N1CCCCC1c1ncc[nH]1
OCNT-2395448,CYP3A4,2.071110248,3.2152977381133963,3,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCCCC1
OCNT-2395449,CYP3A4,5.110449832,3.8729117127273303,3,MURCKO::O=C(c1cc(-c2ccccc2)nc2oncc12)N1CCCCC1
OCNT-2395450,CYP3A4,5.054998692,4.198424438208967,3,MURCKO::O=C(C1CC12CCc1ccccc12)N1CCCCC1
OCNT-2395451,CYP3A4,3.579423645,3.6999836700415845,1,MURCKO::O=C(c1ccccn1)N1CCNc2ccccc21
OCNT-2395452,CYP3A4,2.131347953,3.586171402308693,0,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCCC1C1CCCN1
OCNT-2395453,CYP3A4,5.470744555,4.773774243583382,1,MURCKO::c1ccc(SCc2cc3n(n2)CCCC3)cc1
OCNT-2395454,CYP3A4,4.118105522,3.9757206681212502,3,MURCKO::O=C1CCCN1CCCNS(=O)(=O)c1ccccc1
OCNT-2395455,CYP3A4,4.542286403,3.8146692333312777,3,MURCKO::O=C(Nc1ccccc1)C1CCCO1
OCNT-2395456,CYP3A4,3.393549403,4.446468271540872,4,MURCKO::O=C(NCc1cc2n(n1)CCCC2)NC1CCC1
OCNT-2395457,CYP3A4,5.856038895,4.124713154440718,2,MURCKO::c1ccc(-c2cn(CCc3cnc[nH]3)nn2)cc1
OCNT-2395458,CYP3A4,3.340401267,3.811472275686589,3,MURCKO::O=S(=O)(c1ccccc1)N1CC2NCCOC2C1
OCNT-2395459,CYP3A4,2.020488837,4.123506064437287,2,MURCKO::O=C(Nc1ccc2c(c1)OCO2)C1CCNCC1
OCNT-2395460,CYP3A4,5.29994507,4.061466312076149,3,MURCKO::O=C(c1ccccc1)N1CCCCCc2ccccc21
OCNT-2395461,CYP3A4,4.22850119,3.6798129073965233,1,MURCKO::O=C(NCCC1CCNC1)c1cnn(-c2ccccc2)c1
OCNT-2395462,CYP3A4,4.89951958,3.8256305904088204,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395463,CYP3A4,4.091947927,4.329356887280748,1,MURCKO::O=C(CCc1nc(C2CCCC2)no1)N1CCC1
OCNT-2395464,CYP3A4,5.450628942,4.469101831745108,0,MURCKO::c1cc(NCC2CC2)ccn1
OCNT-2395465,CYP3A4,4.34093697,4.534661700882635,4,MURCKO::O=C(NC1CCN(c2ccccc2)CC1)C1CCCCC1
OCNT-2395466,CYP3A4,4.931869915,3.337989736351782,0,MURCKO::O=C(c1ccco1)N1CCN(C2CC2)c2ccccc21
OCNT-2395467,CYP3A4,2.149480888,3.3451801906747582,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395468,CYP3A4,4.130074675,4.052567745565083,3,MURCKO::O=C(CCc1nc(C2CCCC2)no1)N1CCCCC1
OCNT-2395469,CYP3A4,4.616851608,4.568843889811934,3,MURCKO::O=C(NCc1cccnc1)c1cccc(S(=O)(=O)NC2CC2)c1
OCNT-2395470,CYP3A4,4.95156472,3.7288584189638074,1,MURCKO::c1ccc(-c2cn(Cc3cc(C4CC4)no3)nn2)cc1
OCNT-2395471,CYP3A4,2.20648882,3.5931185964083414,0,MURCKO::O=S(=O)(c1cccc2cccnc12)N1CCCCC1
OCNT-2395472,CYP3A4,2.968446817,3.4483744919138517,3,MURCKO::O=C(Cn1ncc(=O)c2ccccc21)N1CCCCC1
OCNT-2395473,CYP3A4,3.693297252,3.4654903505135777,3,MURCKO::O=C(NCCCc1ccccc1)N1CCCC1
OCNT-2395474,CYP3A4,4.957931657,3.6020488669752537,0,MURCKO::c1ccc(-c2cn(Cc3nc(C4CC4)n[nH]3)nn2)cc1
OCNT-2395475,CYP3A4,4.26595296,3.5738542085204155,3,MURCKO::c1ccc2c(c1)nc(SCc1ncon1)n1ncnc21
OCNT-2395476,CYP3A4,4.98831702,4.986401241269608,3,MURCKO::O=S(=O)(Nc1ccccc1)c1ccccc1
OCNT-2395477,CYP3A4,3.887211425,4.357553982369826,3,MURCKO::c1ccc(C2NCCn3cccc32)cc1
OCNT-2395478,CYP3A4,5.024356175,4.418010240715335,4,MURCKO::O=C(c1c[nH]nc1-c1ccccc1)N1CCN(c2ncccn2)CC1
